Plattner4andDip_1
0.5
11
11
Type of measurement (0=app.resistivity,1=resistance)
1
1740
2
0
4	14.8745015740615	3.5275	19.224655591225	5.1148	16.3147541657895	4.4181	17.6211982312406	4.8467	12.8912300757016
4	14.8745015740615	3.5275	19.224655591225	5.1148	15.6377796020079	3.9664	18.230438421825	5.0354	42.9322192732882
4	13.379738470056	2.9699	22.1435398610462	5.0484	17.079108856704	4.7575	18.230438421825	5.0354	1.50408089230488
4	13.379738470056	2.9699	22.1435398610462	5.0484	15.26797477545	3.8058	20.1960928551799	5.0934	14.3039415449604
4	13.379738470056	2.9699	22.1435398610462	5.0484	14.3503819219759	3.3299	21.2088805341953	5.0618	38.9835748571594
4	12.9138328574701	2.7292	21.712114317046	5.0497	16.7441342305974	4.5531	17.6211982312406	4.8467	1.50733008897188
4	12.9138328574701	2.7292	21.712114317046	5.0497	15.6377796020079	3.9664	18.6635102983016	5.0846	6.7251657305761
4	12.9138328574701	2.7292	21.712114317046	5.0497	13.9400698454752	3.1681	20.7093240411443	5.0802	36.8361306547926
4	12.9138328574701	2.7292	17.079108856704	4.7575	14.8745015740615	3.5275	15.26797477545	3.8058	4.57717709399699
4	12.9138328574701	2.7292	17.079108856704	4.7575	14.3503819219759	3.3299	15.6377796020079	3.9664	13.8400454300742
4	18.230438421825	5.0354	18.6635102983016	5.0846	20.1960928551799	5.0934	20.7093240411443	5.0802	-2.32194719079935
4	18.230438421825	5.0354	18.6635102983016	5.0846	19.224655591225	5.1148	19.7359689589915	5.1043	-36.8555824594025
4	12.4637270479224	2.5502	21.2088805341953	5.0618	15.26797477545	3.8058	18.230438421825	5.0354	6.51838553819216
4	12.4637270479224	2.5502	21.2088805341953	5.0618	14.3503819219759	3.3299	19.224655591225	5.1148	14.9081025811668
4	12.4637270479224	2.5502	21.2088805341953	5.0618	13.379738470056	2.9699	20.1960928551799	5.0934	34.3957561554699
4	16.7441342305974	4.5531	21.2088805341953	5.0618	17.079108856704	4.7575	20.7093240411443	5.0802	93.285354345793
4	11.6020687316456	2.1622	15.6377796020079	3.9664	13.379738470056	2.9699	13.9400698454752	3.1681	3.80400148475487
4	11.6020687316456	2.1622	15.6377796020079	3.9664	12.9138328574701	2.7292	14.3503819219759	3.3299	14.5937523956565
4	11.6020687316456	2.1622	15.6377796020079	3.9664	12.0185814087033	2.3232	15.26797477545	3.8058	131.974998648235
4	17.079108856704	4.7575	21.712114317046	5.0497	19.224655591225	5.1148	19.7359689589915	5.1043	5.31800158978573
4	17.079108856704	4.7575	21.712114317046	5.0497	17.6211982312406	4.8467	21.2088805341953	5.0618	137.385585414725
4	12.4637270479224	2.5502	16.7441342305974	4.5531	14.3503819219759	3.3299	14.8745015740615	3.5275	3.72236675482658
4	16.7441342305974	4.5531	17.079108856704	4.7575	15.6377796020079	3.9664	16.3147541657895	4.4181	-55.5614671036346
4	16.7441342305974	4.5531	17.079108856704	4.7575	14.8745015740615	3.5275	15.26797477545	3.8058	-1.88814589930636
4	11.6020687316456	2.1622	20.1960928551799	5.0934	12.4637270479224	2.5502	19.224655591225	5.1148	43.0562432028468
4	13.9400698454752	3.1681	22.6851280439299	5.0256	17.6211982312406	4.8467	18.6635102983016	5.0846	1.76407600837249
4	13.9400698454752	3.1681	22.6851280439299	5.0256	15.6377796020079	3.9664	20.7093240411443	5.0802	14.4112700923838
4	13.9400698454752	3.1681	18.230438421825	5.0354	14.8745015740615	3.5275	17.079108856704	4.7575	48.7666298644037
4	13.9400698454752	3.1681	18.230438421825	5.0354	14.3503819219759	3.3299	17.6211982312406	4.8467	107.1892262624
4	12.0185814087033	2.3232	20.7093240411443	5.0802	15.6377796020079	3.9664	16.7441342305974	4.5531	2.42980641082882
4	12.0185814087033	2.3232	20.7093240411443	5.0802	14.8745015740615	3.5275	17.6211982312406	4.8467	6.76416375240664
4	12.0185814087033	2.3232	20.7093240411443	5.0802	13.9400698454752	3.1681	18.6635102983016	5.0846	14.5979637604411
4	16.7441342305974	4.5531	21.2088805341953	5.0618	17.6211982312406	4.8467	20.1960928551799	5.0934	39.2449246154171
4	12.0185814087033	2.3232	20.7093240411443	5.0802	12.9138328574701	2.7292	19.7359689589915	5.1043	38.4125809521057
4	18.230438421825	5.0354	22.6851280439299	5.0256	20.1960928551799	5.0934	20.7093240411443	5.0802	4.50026935568258
4	18.230438421825	5.0354	22.6851280439299	5.0256	19.7359689589915	5.1043	21.2088805341953	5.0618	14.6100869862672
4	4.76076744795648	0.6702	13.379738470056	2.9699	5.76026837495859	0.9069	12.4637270479224	2.5502	57.5060042329239
4	7.28149284827554	1.1595	15.6377796020079	3.9664	11.1327259894131	1.9599	12.0185814087033	2.3232	3.35751443701332
4	0.901366215784298	0.1074	5.11685288682225	0.7814	2.43561222604871	0.3287	3.87892134335601	0.4684	23.9144583350766
4	3.87892134335601	0.4684	4.18405687062819	0.568	4.76076744795648	0.6702	5.11685288682225	0.7814	-23.5727773781201
4	13.9400698454752	3.1681	22.6851280439299	5.0256	14.8745015740615	3.5275	21.712114317046	5.0497	38.590595031955
4	1.93609056489919	0.2419	2.43561222604871	0.3287	0.901366215784298	0.1074	1.35405795405152	0.202199999999999	-6.79486723891495
4	0.901366215784298	0.1074	5.11685288682225	0.7814	1.93609056489919	0.2419	4.18405687062819	0.568	48.127033659242
4	0	0	12.9138328574701	2.7292	2.83376420709809	0.3419	10.2300163387177	1.674	15.0375603792588
4	6.77119426866916	1.0657	15.26797477545	3.8058	9.72443151907321	1.5693	12.4637270479224	2.5502	12.2121046242313
