436522	3671682	182.5
436522.14	3671682.5	185.5
436522.28	3671683	183.5
436522.42	3671683.4	174
436522.56	3671683.9	182
436522.7	3671684.4	185.5
436522.84	3671684.9	182
436522.97	3671685.4	184.5
436523.11	3671685.8	177
436523.25	3671686.3	178.5
436523.39	3671686.8	174
436523.53	3671687.3	174
436523.67	3671687.8	171.5
436523.81	3671688.2	177.5
436523.95	3671688.7	182.5
436524.09	3671689.2	178
436524.23	3671689.7	172.5
436524.37	3671690.2	169
436524.51	3671690.6	171.5
436524.65	3671691.1	172
436524.79	3671691.6	167.5
436524.92	3671692.1	169.5
436525.06	3671692.6	171
436525.2	3671693	175
436525.34	3671693.5	179
436525.48	3671694	182.5
436525.62	3671694.5	190.5
436525.76	3671695	191.5
436525.9	3671695.4	197
436526.04	3671695.9	195
436526.18	3671696.4	189.5
436526.32	3671696.9	184
436526.46	3671697.4	185.5
436526.6	3671697.8	198
436526.73	3671698.3	198.5
436526.87	3671698.8	197
436527.01	3671699.3	211
436527.15	3671699.8	209
436527.29	3671700.2	205
436527.43	3671700.7	218.5
436522.48	3671681.9	186
436522.62	3671682.3	185
436522.76	3671682.8	184.5
436522.9	3671683.3	175
436523.04	3671683.8	176.5
436523.18	3671684.3	176.5
436523.32	3671684.7	174
436523.46	3671685.2	176
436523.59	3671685.7	174.5
436523.73	3671686.2	173
436523.87	3671686.7	170
436524.01	3671687.1	166.5
436524.15	3671687.6	169.5
436524.29	3671688.1	170.5
436524.43	3671688.6	174
436524.57	3671689.1	177
436524.71	3671689.5	170.5
436524.85	3671690	168
436524.99	3671690.5	173
436525.13	3671691	173
436525.27	3671691.5	174.5
436525.4	3671691.9	172
436525.54	3671692.4	174
436525.68	3671692.9	173
436525.82	3671693.4	173.5
436525.96	3671693.9	179
436526.1	3671694.3	182.5
436526.24	3671694.8	181
436526.38	3671695.3	194
436526.52	3671695.8	185.5
436526.66	3671696.3	192.5
436526.8	3671696.7	183
436526.94	3671697.2	182
436527.08	3671697.7	188
436527.22	3671698.2	201.5
436527.35	3671698.7	201.5
436527.49	3671699.1	203
436527.63	3671699.6	197.5
436527.77	3671700.1	208.5
436527.91	3671700.6	207.5
436522.96	3671681.7	192
436523.1	3671682.2	187.5
436523.24	3671682.7	183
436523.38	3671683.2	182
436523.52	3671683.6	178
436523.66	3671684.1	174
436523.8	3671684.6	171.5
436523.94	3671685.1	169.5
436524.07	3671685.6	169
436524.21	3671686	170
436524.35	3671686.5	167.5
436524.49	3671687	163.5
436524.63	3671687.5	163
436524.77	3671688	164.5
436524.91	3671688.4	166.5
436525.05	3671688.9	177.5
436525.19	3671689.4	174
436525.33	3671689.9	168.5
436525.47	3671690.4	174.5
436525.61	3671690.8	171
436525.75	3671691.3	171
436525.88	3671691.8	176
436526.02	3671692.3	180
436526.16	3671692.8	175.5
436526.3	3671693.2	176.5
436526.44	3671693.7	175.5
436526.58	3671694.2	177.5
436526.72	3671694.7	180
436526.86	3671695.2	186
436527	3671695.6	186
436527.14	3671696.1	186.5
436527.28	3671696.6	182.5
436527.42	3671697.1	191.5
436527.56	3671697.6	193.5
436527.7	3671698	191.5
436527.83	3671698.5	193.29636
436527.97	3671699	190
436528.11	3671699.5	195
436528.25	3671700	199
436528.39	3671700.4	208.5
436523.44	3671681.6	196
436523.58	3671682.1	192.5
436523.72	3671682.5	185.5
436523.86	3671683	184.5
436524	3671683.5	177.5
436524.14	3671684	175.5
436524.28	3671684.5	171
436524.42	3671684.9	167.5
436524.55	3671685.4	167
436524.69	3671685.9	168
436524.83	3671686.4	167
436524.97	3671686.9	163
436525.11	3671687.3	164
436525.25	3671687.8	163.5
436525.39	3671688.3	166
436525.53	3671688.8	170
436525.67	3671689.3	170
436525.81	3671689.7	170
436525.95	3671690.2	174
436526.09	3671690.7	177
436526.23	3671691.2	177.5
436526.37	3671691.7	176
436526.5	3671692.1	186
436526.64	3671692.6	184
436526.78	3671693.1	175
436526.92	3671693.6	174.5
436527.06	3671694.1	177.5
436527.2	3671694.5	182.5
436527.34	3671695	180.5
436527.48	3671695.5	187.5
436527.62	3671696	191
436527.76	3671696.5	195.5
436527.9	3671696.9	192
436528.04	3671697.4	194
436528.18	3671697.9	201.5
436528.31	3671698.4	199.64771
436528.45	3671698.9	198
436528.59	3671699.4	199
436528.73	3671699.8	202.5
436528.87	3671700.3	210.5
436523.92	3671681.4	200
436524.06	3671681.9	199
436524.2	3671682.4	192
436524.34	3671682.9	184.5
436524.48	3671683.4	177.5
436524.62	3671683.8	173.5
436524.76	3671684.3	168
436524.9	3671684.8	169.5
436525.03	3671685.3	167
436525.17	3671685.8	163.5
436525.31	3671686.2	164.5
436525.45	3671686.7	163.5
436525.59	3671687.2	161
436525.73	3671687.7	163.5
436525.87	3671688.2	163.5
436526.01	3671688.6	165.5
436526.15	3671689.1	169
436526.29	3671689.6	171
436526.43	3671690.1	176
436526.57	3671690.6	176
436526.71	3671691	177.5
436526.85	3671691.5	193
436526.98	3671692	198.5
436527.12	3671692.5	183
436527.26	3671693	181
436527.4	3671693.4	174
436527.54	3671693.9	176.5
436527.68	3671694.4	182
436527.82	3671694.9	182
436527.96	3671695.4	183
436528.1	3671695.8	191.5
436528.24	3671696.3	202
436528.38	3671696.8	199.5
436528.52	3671697.3	201
436528.66	3671697.8	207.5
436528.8	3671698.3	201.75437
436528.93	3671698.7	197
436529.07	3671699.2	201
436529.21	3671699.7	201.5
436529.35	3671700.2	202.30708
436524.4	3671681.3	212.5
436524.54	3671681.8	197
436524.68	3671682.3	205.5
436524.82	3671682.7	184
436524.96	3671683.2	175.5
436525.1	3671683.7	175
436525.24	3671684.2	172
436525.38	3671684.7	170
436525.52	3671685.1	167
436525.65	3671685.6	167.5
436525.79	3671686.1	166
436525.93	3671686.6	164
436526.07	3671687.1	165
436526.21	3671687.5	163.5
436526.35	3671688	166
436526.49	3671688.5	167.5
436526.63	3671689	166.5
436526.77	3671689.5	172.5
436526.91	3671689.9	182
436527.05	3671690.4	197.5
436527.19	3671690.9	189.5
436527.33	3671691.4	186.5
436527.46	3671691.9	191
436527.6	3671692.3	187
436527.74	3671692.8	184
436527.88	3671693.3	178.5
436528.02	3671693.8	176
436528.16	3671694.3	181
436528.3	3671694.7	186.5
436528.44	3671695.2	202.5
436528.58	3671695.7	202
436528.72	3671696.2	214.5
436528.86	3671696.7	205.5
436529	3671697.2	205
436529.14	3671697.6	202.70606
436529.28	3671698.1	196.95179
436529.41	3671698.6	193.5
436529.55	3671699.1	190.5
436529.69	3671699.6	190.5
436529.83	3671700	167
436524.88	3671681.2	199.5
436525.02	3671681.6	211
436525.16	3671682.1	194
436525.3	3671682.6	188
436525.44	3671683.1	179
436525.58	3671683.6	177
436525.72	3671684	171.5
436525.86	3671684.5	170.5
436526	3671685	169
436526.13	3671685.5	168
436526.27	3671686	166
436526.41	3671686.4	165.5
436526.55	3671686.9	166.5
436526.69	3671687.4	167
436526.83	3671687.9	166
436526.97	3671688.4	166.5
436527.11	3671688.8	176
436527.25	3671689.3	173.5
436527.39	3671689.8	183.5
436527.53	3671690.3	187
436527.67	3671690.8	192
436527.81	3671691.2	187.5
436527.95	3671691.7	182.5
436528.08	3671692.2	175
436528.22	3671692.7	187
436528.36	3671693.2	181
436528.5	3671693.7	178.5
436528.64	3671694.1	182.5
436528.78	3671694.6	188.5
436528.92	3671695.1	196.5
436529.06	3671695.6	196.5
436529.2	3671696.1	203
436529.34	3671696.5	191
436529.48	3671697	195.5
436529.62	3671697.5	194.5
436529.76	3671698	187
436529.89	3671698.5	183
436530.03	3671698.9	189.5
436530.17	3671699.4	187
436530.31	3671699.9	177.5
436525.36	3671681	216.5
436525.5	3671681.5	214.5
436525.64	3671682	202
436525.78	3671682.5	191.5
436525.92	3671682.9	182.5
436526.06	3671683.4	178
436526.2	3671683.9	172
436526.34	3671684.4	170
436526.48	3671684.9	174
436526.61	3671685.3	178.5
436526.75	3671685.8	169
436526.89	3671686.3	165
436527.03	3671686.8	169
436527.17	3671687.3	165.5
436527.31	3671687.7	163.5
436527.45	3671688.2	169
436527.59	3671688.7	172.5
