Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	IP #1(mV/V)	IP #2(mV/V)	IP #3(mV/V)	IP #4(mV/V)	IP #5(mV/V)	IP #6(mV/V)	IP #7(mV/V)	IP #8(mV/V)	IP #9(mV/V)	IP #10(mV/V)	IP #11(mV/V)	IP #12(mV/V)	IP #13(mV/V)	IP #14(mV/V)	IP dV #1(mV)	IP dV #2(mV)	IP dV #3(mV)	IP dV #4(mV)	IP dV #5(mV)	IP dV #6(mV)	IP dV #7(mV)	IP dV #8(mV)	IP dV #9(mV)	IP dV #10(mV)	IP dV #11(mV)	IP dV #12(mV)	IP dV #13(mV)	IP dV #14(mV)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2021-05-07 15:04:39	24	156	1	4.18406	0	0.568	10	8.7864	0	1.3924	19	4.76077	0	0.6702	11	8.205689999999999	0	1.2961	18	4.18406	0	0.568	0	460.278	484.707	49.5662	0	107.68799999999999	0.166187	193.32	1	0	28.5294979390524	22.781706095692897	18.342510058069198	15.0244665167927	12.4829409049609	10.490092586033901	8.80607959930361	7.34698646837124	6.09387577922246	4.98432391606699	4.014479520741149	3.1648897822027795	2.4502506357686697	1.8425100496186297	1414.0985428667002	1129.20239475504	909.168356241146	744.7055764575349	618.7318326493689	519.953932317257	436.483823036285	364.162134278702	302.050210565163	247.05395103493697	198.982458533823	156.871531314978	121.449590914665	91.32620496684049	13.6923	12.2654	36.9983	0	33.181999999999995	-87.6807
2021-05-07 15:07:51	29	157	2	4.76077	0	0.6702	11	9.1711	0	1.4454	20	5.760269999999999	0	0.9069	13	8.205689999999999	0	1.2961	18	4.76077	0	0.6702	0	513.974	439.29	25.8323	0	50.2601	0.0553687	221.055	1	0	29.2494205893777	23.838929273336202	19.5473534497248	16.2626940234392	13.698336053855	11.6453978090622	9.880883468043699	8.31085537556035	6.92290463474183	5.66436449055436	4.56698053270081	3.5949530902511095	2.77210161129788	2.07736296178194	755.581120820039	615.815443060039	504.953976215595	420.103521033372	353.86014151337196	300.827932713372	255.246389673372	214.688882484039	178.83486024157799	146.323817165137	117.97581627700899	92.86606813038391	71.6098849237428	53.6631565133724	13.6745	12.2566	37.5181	0	33.181999999999995	-87.6807
2021-05-07 14:58:29	15	158	3	10.6348	0	1.8339	23	19.2247	0	5.1148	49	13.3797	0	2.9699	37	16.3148	0	4.4181	43	10.6348	0	1.8339	0	377.001	545.434	3.00834	0	7.979660000000001	0.116155	150.41299999999998	1	0	24.639075401711803	19.5888463650719	15.9413128144837	13.2432128047655	11.1350278908759	9.503989760326151	8.08460968220585	6.86788033385432	5.802858646724941	4.72053065009768	3.8515828123678397	3.01418601335505	2.34640265021549	1.72903720075787	74.12269474880509	58.92989310380511	47.9568751821385	39.840075336305105	33.4979401588051	28.5912243221385	24.321247687555104	20.6609131738052	17.4569667541898	14.200957086452197	11.5868673010779	9.067693740184449	7.058774916027371	5.201530274638481	13.6923	12.3009	35.6989	0	33.181999999999995	-87.6808
2021-05-07 15:28:28	64	159	1	5.11685	0	0.7814	12	9.72443	0	1.5693	21	5.760269999999999	0	0.9069	13	9.1711	0	1.4454	20	5.11685	0	0.7814	0	510.395	440.161	50.1643	0	98.2852	0.23612800000000003	176.44099999999997	1	0	25.6842017152536	20.3759361119734	16.2587494698034	13.1863505278058	10.8249382510516	8.96870146052918	7.3991186444463	6.03005272231044	4.849426045855361	3.82313778227785	2.9546133120832003	2.2311985054509305	1.65401803089017	1.18752666471443	1288.42936845395	1022.14407079729	815.6083861772861	661.483719490618	543.025183689952	449.908410109508	371.171425449369	302.493225480952	243.26794373036202	191.78493662924598	148.216035908648	111.926456315216	82.97261602978459	59.5714146619382	13.6745	12.23	40.8967	0	33.1819	-87.6807
2021-05-07 15:12:30	37	160	1	1.93609	0	0.2419	5	6.28525	0	1.006	14	2.43561	0	0.3287	6	5.760269999999999	0	0.9069	13	1.93609	0	0.2419	0	562.184	403.283	54.7632	0	97.4115	0.18935	174.873	1	0	27.400417577319303	21.901077918361203	17.6042068709386	14.3791990362392	11.9026214215449	9.949923719395679	8.29264609741036	6.84808603379938	5.58964068224943	4.47951732143543	3.51248670313272	2.6809865232643397	1.9968483650944497	1.4332977290226	1500.53404305349	1199.3727067601599	964.062377380158	787.450687743491	651.825418142158	544.889479315713	454.13168398057405	375.022978919158	306.106507628363	245.31262044800098	192.35494710803601	146.819351777169	109.353769598028	78.4919437873795	13.6834	12.2566	38.5577	0	33.181999999999995	-87.6807
2021-05-07 15:04:39	24	161	3	4.18406	0	0.568	10	8.7864	0	1.3924	19	5.760269999999999	0	0.9069	13	7.28149	0	1.1595	16	4.18406	0	0.568	0	460.278	484.707	11.0584	0	24.0255	0.139378	226.435	1	0	31.3636786888903	25.8513933091638	21.4469438814454	18.016490558746398	15.2924470812449	13.105527248389599	11.1904705780021	9.458781184943039	7.939896676492519	6.5541387537285996	5.306778186394889	4.20922292041166	3.27666431213569	2.4748463372582097	346.83285629933505	285.87566750933496	237.16939836933497	199.233991106835	169.110363411335	144.92647670433502	123.748968110585	104.599212612335	87.80274375164309	72.4784451175707	58.6846031166081	46.5473716514044	36.234743181279796	27.3679000657937	13.6923	12.2654	36.9983	0	33.181999999999995	-87.6807
2021-05-07 15:04:04	23	162	1	8.7864	0	1.3924	19	12.9138	0	2.7292	36	9.1711	0	1.4454	20	12.4637	0	2.5502	35	8.7864	0	1.3924	0	467.791	479.505	39.5664	0	84.5814	0.240686	151.84	1	0	23.583576503018303	18.2440049664735	14.2875330779713	11.404103260908899	9.22017250452999	7.520189004637659	6.09668960462458	4.87773442893827	3.8262441259415	2.93048966175507	2.16870463574841	1.53623608103564	1.04433399557261	0.656861786766999	933.1175423504241	721.8498464287579	565.306443247091	451.21946648625703	364.809158881091	297.546908592091	241.22414255584098	192.994457901091	151.390757664527	115.948966040424	85.80786461860579	60.783352186745795	41.3205508170906	25.9896651406323	13.6923	12.2743	36.8684	0	33.181999999999995	-87.6807
2021-05-07 15:41:31	86	163	1	11.1327	0	1.9599	24	15.267999999999999	0	3.8058	41	11.6021	0	2.1622	33	14.8745	0	3.5275	40	11.1327	0	1.9599	0	408.51099999999997	538.6569999999999	38.1832	0	93.4693	0.0051878	167.796	2	0	26.565129497186497	20.5394508520703	16.0132047197931	12.6772429151756	10.1305452633072	8.13693192168922	6.44269001458351	4.9751848736402895	3.7083457403230695	2.61060820009967	1.6703119035858602	0.89247585711844	0.27608259699116605	-0.180357793305701	1014.34192009497	784.262166581642	611.435559689975	484.057829322892	386.81673789997495	310.694180881086	246.002586234767	189.96852916114202	141.59654441036002	99.68140131164199	63.777870294974896	34.0775931336531	10.5417197972434	-6.8866395093302	13.6479	12.1768	41.8063	0	33.1819	-87.6807
2021-05-07 15:54:37	107	164	3	15.267999999999999	0	3.8058	41	19.736	0	5.1043	50	16.7441	0	4.5531	44	18.2304	0	5.0354	47	15.267999999999999	0	3.8058	0	401.213	547.9590000000001	5.575069999999999	0	13.8955	0.125275	130.96200000000002	1	0	26.040663678774802	20.736338656702	16.6839321172012	13.653251776779301	11.326367369582698	9.44293213160025	7.85891644628616	6.42092601930527	5.1725186735995	4.06923865087771	3.1213919583622496	2.32433178741861	1.69085605687101	1.16372146123093	145.178515340394	115.606533570394	93.0140846137277	76.1178304428943	63.1452876623944	52.6450049137277	43.8140070441443	35.797110169394294	28.8371521888559	22.6862891509826	17.4019777644852	12.9583117472909	9.426640389005449	6.48782827101933	13.6568	12.1502	43.3657	0	33.181999999999995	-87.6807
2021-05-07 15:21:46	53	165	1	0.0	0	0.0	1	12.9138	0	2.7292	36	1.35406	0	0.2022	4	11.6021	0	2.1622	33	0.0	0	0.0	0	464.077	483.525	13.9967	0	30.1603	0.193386	162.431	1	0	29.584430595157	24.020138257262	19.6214428389074	16.2796255157916	13.669805372082902	11.579460426405001	9.78431751937175	8.18750445453997	6.763357329881611	5.483455998643299	4.36354737412766	3.3609659426095293	2.53773966922143	1.8275222894029701	414.084429933111	336.202693683111	274.635469027556	227.86105108727799	191.332178815778	162.07424557922198	136.948167018528	114.598051962778	94.66469044823928	76.750294177817	61.07526798901999	47.0424354423065	35.5199834206111	25.5792830949859	13.6834	12.2388	40.117	0	33.181999999999995	-87.6807
