Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	IP #1(mV/V)	IP #2(mV/V)	IP #3(mV/V)	IP #4(mV/V)	IP #5(mV/V)	IP #6(mV/V)	IP #7(mV/V)	IP #8(mV/V)	IP #9(mV/V)	IP #10(mV/V)	IP #11(mV/V)	IP #12(mV/V)	IP #13(mV/V)	IP #14(mV/V)		IP dV #1(mV)	IP dV #2(mV)	IP dV #3(mV)	IP dV #4(mV)	IP dV #5(mV)	IP dV #6(mV)	IP dV #7(mV)	IP dV #8(mV)	IP dV #9(mV)	IP dV #10(mV)	IP dV #11(mV)	IP dV #12(mV)	IP dV #13(mV)	IP dV #14(mV)		Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2021-05-14 15:45:43	132	1	4	37.2096	0	4.703	40	46.1325	0	2.7728	49	41.2687	0	4.4587	44	42.2558	0	4.3387	45	37.2096	0	4.703		458.587	495.432	0.624712	0	1.36225	0.0470489	85.5929	1	0	28.6158463686655	23.3127399695253	18.7401211189233	15.341885701545	12.9465321698256	11.0074904359027	9.26013960390526	7.57443647959541	6.05572531033607	4.67204690558574	3.46346385269803	2.6634756202742	1.74984373588563	1.1844113568443	17.8766551441006	14.5637423241006	11.7071736507681	9.58425609410057	8.08785062410057	6.87650849076722	5.78491791410056	4.73183938410056	3.78308268871685	2.91868254645349	2.16366652591964	1.66390448616955	1.09314792298945	0.739915678267224	12.7085	12.1768	44.7951	0	33.1822	-87.6807	
2021-05-14 15:45:43	132	2	3	37.2096	0	4.703	40	46.1325	0	2.7728	49	40.2321	0	4.5102	43	43.17	0	3.8625	46	37.2096	0	4.703		458.587	495.432	3.15563	0	6.88121	0.0165408	129.708	1	0	32.3748956444561	26.0386336316476	21.0739636268806	17.235990586405	14.3020073619015	11.9827045981072	9.96263346746592	8.23636576812958	6.69379935326721	5.28705245717435	4.13118021900835	3.09363914227717	2.25388954822515	1.58847114733729	102.16325547624	82.1683445462398	66.5016731962397	54.3904427987397	45.1318715582398	37.8130056262397	31.4384045999897	25.9909390722397	21.1231671893166	16.6839917209456	13.0364843416943	9.76238655761904	7.11244589818418	5.01263032394809	12.7085	12.1768	44.7951	0	33.1822	-87.6807	
2021-05-14 15:45:43	132	3	2	37.2096	0	4.703	40	46.1325	0	2.7728	49	39.2592	0	4.6108	42	44.1201	0	3.504	47	37.2096	0	4.703		458.587	495.432	9.39506	0	20.487	0.0225205	180.213	1	0	39.8797373504026	32.6563709530173	26.8048871412439	22.2663208452283	18.6966765007929	15.846994546798	13.3464894464854	11.1326584411284	9.18202890405163	7.42848223957546	5.90120955948852	4.53868362457058	3.40124982487479	2.46204929253483	374.672473890271	306.808522476938	251.833488503604	209.193391676938	175.656373474271	148.883444201382	125.391051970271	104.591979692938	86.2657006636044	69.7910267938006	55.4422102926954	42.6411991353286	31.9549418043453	23.1310976591601	12.7085	12.1768	44.7951	0	33.1822	-87.6807	
2021-05-14 15:44:49	131	4	4	34.2204	0	4.7822	37	51.8545	0	1.6344	55	42.2558	0	4.3387	45	44.1201	0	3.504	47	34.2204	0	4.7822		238.47	374.954	0.289906	0	1.21569	0.0651193	152.769	2	0	32.9849161361238	27.174833458701	22.2439348138719	18.3117440959858	15.640446127889	13.7055665714248	11.9803802005078	9.93624242723992	8.6799973069279	7.86012110676875	6.74835060814425	5.94822014183778	5.33997966659943	5.24839314966433	9.56253362062569	7.87815429062569	6.44865591395901	5.30868921562569	4.53426321662613	3.97332952395903	3.47318719812569	2.8805788646257	2.51638554216414	2.27869830062568	1.95638907517115	1.72442624545326	1.54809352507013	1.52154202062569	12.6908	12.1591	44.5352	0	33.1822	-87.6808	
2021-05-14 15:44:49	131	5	3	34.2204	0	4.7822	37	51.8545	0	1.6344	55	40.2321	0	4.5102	43	46.1325	0	2.7728	49	34.2204	0	4.7822		238.47	374.954	1.18875	0	4.98491	0.00691094	187.927	2	0	30.660797763743	24.4891392582165	19.9287506483283	16.316203782658	13.5683730865204	11.405375474264	9.62970781854248	8.10144561919017	6.72267737365515	5.51134524362261	4.33971841047079	3.47828967568854	2.7381507807293	2.05830368321848	36.4480913364529	29.1115186014529	23.6903465281196	19.3959234302029	16.1294335964529	13.5581653881195	11.4473365245779	9.63061144595288	7.99159763645288	6.55162388057053	5.15884988440745	4.13482456559084	3.25498281284178	2.44681306801543	12.6908	12.1591	44.5352	0	33.1822	-87.6808	
2021-05-14 15:44:49	131	6	2	34.2204	0	4.7822	37	51.8545	0	1.6344	55	38.2189	0	4.643	41	47.7697	0	2.1986	51	34.2204	0	4.7822		238.47	374.954	3.00913	0	12.6185	0.0174731	221.996	2	0	38.6718374789367	31.8672962860094	26.3573823936906	22.1427680679008	18.802601397162	16.1206547708426	13.7700909857652	11.6306399881088	9.77121864466766	8.05133092966622	6.4621440847002	5.07607369138482	3.92918139870371	2.97349330165267	116.368458857593	95.8927322442601	79.312703213149	66.6303946975936	56.5794099722602	48.5090927598158	41.4359485042601	34.9980693749268	29.402834956055	24.2274749046524	19.4454103315329	15.2745488971337	11.8234046724083	8.94761809870465	12.6908	12.1591	44.5352	0	33.1822	-87.6808	
2021-05-14 15:44:15	130	7	2	33.258	0	4.7983	36	50.8205	0	1.733	54	37.2096	0	4.703	40	46.9104	0	2.5158	50	33.258	0	4.7983		438.181	520.898	5.19725	0	11.861	0.205078	208.669	1	0	40.137428638656	33.2196611211849	27.6548094205882	23.2953159820565	19.8238873011592	16.9925856867948	14.5067086144357	12.2397092304293	10.2191770419428	8.40536273546454	6.75562182811506	5.33887729747858	4.12018816445268	3.04451417589831	208.604393780376	172.651001940376	143.729056642599	121.071663860376	103.029768799043	88.3147764114872	75.3950429537094	63.6128723403761	53.1116542357609	43.6848013788075	35.1106795791642	27.7474990272726	21.4136625951909	15.8231121314874	12.7085	12.1679	44.6651	0	33.1822	-87.6808	
2021-05-14 15:44:15	130	8	1	33.258	0	4.7983	36	50.8205	0	1.733	54	35.2073	0	4.7922	38	48.89	0	1.9997	52	33.258	0	4.7983		438.181	520.898	14.9591	0	34.1392	0.229422	245.146	1	0	38.6520412208556	31.5345260445938	25.9035956526041	21.5764715634234	18.1885047864446	15.4721935055454	13.1050458443202	10.9985872749677	9.13896253681948	7.45257449160077	5.96991894511329	4.65044460639572	3.54747308517154	2.637256582516	578.201670061906	471.72969519024	387.495764618573	322.765667684406	272.084565556573	231.450858528017	196.04034234899	164.529513315239	136.711108508573	111.484177321514	89.3049110776641	69.5666969458145	53.0671808669991	39.4511159625311	12.7085	12.1679	44.6651	0	33.1822	-87.6808	
2021-05-14 15:43:40	129	9	4	33.258	0	4.7983	36	42.2558	0	4.3387	45	37.2096	0	4.703	40	38.2189	0	4.643	41	33.258	0	4.7983		238.462	470.243	0.455728	0	1.91111	0.188341	120.079	1	0	27.3792404558908	23.0756133389522	18.7278828869317	15.4009670447356	12.5910666078255	10.4737513292475	8.95862417186045	7.9172378721824	7.03662837934344	5.4524482087263	4.19625106205388	3.03031072170293	2.40456764988796	1.85230780929326	12.4774753055041	10.5161936855041	8.53481295883748	7.01864561550414	5.73809645750414	4.77317746550414	4.08269221550414	3.60810374550414	3.20678570242722	2.48483108903356	1.9123473891405	1.38099620619379	1.09582782328192	0.844147776337472	12.7085	12.1591	44.7951	0	33.1821	-87.6807	
2021-05-14 15:43:40	129	10	3	33.258	0	4.7983	36	42.2558	0	4.3387	45	36.1463	0	4.7753	39	39.2592	0	4.6108	42	33.258	0	4.7983		238.462	470.243	1.57461	0	6.60318	0.185976	124.467	1	0	25.6526883080819	20.5103761542917	16.3948881102757	13.4162318546562	11.0851498450606	9.24138684096672	7.82697329897872	6.42375780957888	5.10048271789517	4.08691468233843	3.19551844085478	2.42827714734797	1.68029246896795	1.29501005288676	40.3928709086904	32.2957565436904	25.8154853420237	21.1252760286904	17.4547408566904	14.5515410003573	12.3243972824404	10.1148860826904	8.03124949407498	6.43527942163155	5.03168176050856	3.82357919627658	2.64579820924593	2.0391302955656	12.7085	12.1591	44.7951	0	33.1821	-87.6807	
