Plattner4andDip_2
1
11
11
Type of measurement (0=app.resistivity,1=resistance)
1
528
2
0
4	37.2096453017593	4.703	46.1325149868387	2.7728	41.268650578523	4.4587	42.2557860302273	4.3387	1.36225334172868
4	37.2096453017593	4.703	46.1325149868387	2.7728	40.2321252234567	4.5102	43.1699913815944	3.8625	6.88120603255836
4	37.2096453017593	4.703	46.1325149868387	2.7728	39.2592273170099	4.6108	44.1201335060649	3.504	20.4869691604872
4	34.2204124327666	4.7822	51.8545018599656	1.6344	42.2557860302273	4.3387	44.1201335060649	3.504	1.21569312297911
4	34.2204124327666	4.7822	51.8545018599656	1.6344	40.2321252234567	4.5102	46.1325149868387	2.7728	4.98491444751826
4	34.2204124327666	4.7822	51.8545018599656	1.6344	38.2188855428393	4.643	47.7696621374766	2.1986	12.6184741945488
4	33.2579701211473	4.7983	50.8204561800264	1.733	37.2096453017593	4.703	46.910409933248	2.5158	11.8609703356197
4	33.2579701211473	4.7983	50.8204561800264	1.733	35.2072992693849	4.7922	48.8899545193615	1.9997	34.1391907550258
4	33.2579701211473	4.7983	42.2557860302273	4.3387	37.2096453017593	4.703	38.2188855428393	4.643	1.91111385188851
4	33.2579701211473	4.7983	42.2557860302273	4.3387	36.1462715000463	4.7753	39.2592273170099	4.6108	6.60317906311487
4	33.2579701211473	4.7983	42.2557860302273	4.3387	34.2204124327666	4.7822	41.268650578523	4.4587	46.0011975146597
4	44.1201335060649	3.504	45.1016905477049	3.0667	42.2557860302273	4.3387	43.1699913815944	3.8625	-28.2383265169348
4	44.1201335060649	3.504	45.1016905477049	3.0667	40.2321252234567	4.5102	41.268650578523	4.4587	-0.722098718017266
4	32.1358667973548	4.8142	49.8420304649365	1.8621	38.2188855428393	4.643	44.1201335060649	3.504	3.55525647534876
4	32.1358667973548	4.8142	49.8420304649365	1.8621	34.2204124327666	4.7822	47.7696621374766	2.1986	33.1820331749787
4	30.1144829782938	4.8327	39.2592273170099	4.6108	34.2204124327666	4.7822	35.2072992693849	4.7922	2.26159577996325
4	30.1144829782938	4.8327	39.2592273170099	4.6108	33.2579701211473	4.7983	36.1462715000463	4.7753	7.57117116349825
4	30.1144829782938	4.8327	39.2592273170099	4.6108	32.1358667973548	4.8142	37.2096453017593	4.703	15.4149626865726
4	42.2557860302273	4.3387	50.8204561800264	1.733	46.1325149868387	2.7728	46.910409933248	2.5158	4.70389558035271
4	37.2096453017593	4.703	46.1325149868387	2.7728	38.2188855428393	4.643	45.1016905477049	3.0667	73.5081928442957
4	42.2557860302273	4.3387	50.8204561800264	1.733	43.1699913815944	3.8625	49.8420304649365	1.8621	69.1883218428921
4	32.1358667973548	4.8142	41.268650578523	4.4587	36.1462715000463	4.7753	37.2096453017593	4.703	2.02224575841154
4	32.1358667973548	4.8142	41.268650578523	4.4587	35.2072992693849	4.7922	38.2188855428393	4.643	6.63529328773959
4	32.1358667973548	4.8142	41.268650578523	4.4587	34.2204124327666	4.7822	39.2592273170099	4.6108	14.1214645652514
4	41.268650578523	4.4587	49.8420304649365	1.8621	43.1699913815944	3.8625	47.7696621374766	2.1986	30.0137405555182
4	41.268650578523	4.4587	42.2557860302273	4.3387	45.1016905477049	3.0667	46.1325149868387	2.7728	-0.504953326394051
4	41.268650578523	4.4587	42.2557860302273	4.3387	43.1699913815944	3.8625	44.1201335060649	3.504	-7.54438234589239
4	30.1144829782938	4.8327	47.7696621374766	2.1986	38.2188855428393	4.643	40.2321252234567	4.5102	1.0695606003665
4	30.1144829782938	4.8327	47.7696621374766	2.1986	32.1358667973548	4.8142	46.1325149868387	2.7728	32.1706516809972
4	35.2072992693849	4.7922	52.9224363598027	1.623	41.268650578523	4.4587	46.910409933248	2.5158	6.08640241818707
4	35.2072992693849	4.7922	52.9224363598027	1.623	37.2096453017593	4.703	50.8204561800264	1.733	36.9686825718282
4	35.2072992693849	4.7922	44.1201335060649	3.504	36.1462715000463	4.7753	43.1699913815944	3.8625	69.7494692181007
