Plattner4andDip_2
1
11
11
Type of measurement (0=app.resistivity,1=resistance)
1
528
2
11
Chargeability
mV/V
14 0.01 0.016667 0.0333333 0.05 0.0666667 0.0833333 0.1 0.133333 0.166667 0.216667 0.283333 0.366666 0.483333 0.6 0.8 4 4
4	37.2096453017593	4.703	46.1325149868387	2.7728	41.268650578523	4.4587	42.2557860302273	4.3387	1.36225334172868	28.6158463686655	23.3127399695253	18.7401211189233	15.341885701545	12.9465321698256	11.0074904359027	9.26013960390526	7.57443647959541	6.05572531033607	4.67204690558574	3.46346385269803	2.6634756202742	1.74984373588563	1.1844113568443
4	37.2096453017593	4.703	46.1325149868387	2.7728	40.2321252234567	4.5102	43.1699913815944	3.8625	6.88120603255836	32.3748956444561	26.0386336316476	21.0739636268806	17.235990586405	14.3020073619015	11.9827045981072	9.96263346746592	8.23636576812958	6.69379935326721	5.28705245717435	4.13118021900835	3.09363914227717	2.25388954822515	1.58847114733729
4	37.2096453017593	4.703	46.1325149868387	2.7728	39.2592273170099	4.6108	44.1201335060649	3.504	20.4869691604872	39.8797373504026	32.6563709530173	26.8048871412439	22.2663208452283	18.6966765007929	15.846994546798	13.3464894464854	11.1326584411284	9.18202890405163	7.42848223957546	5.90120955948852	4.53868362457058	3.40124982487479	2.46204929253483
4	34.2204124327666	4.7822	51.8545018599656	1.6344	42.2557860302273	4.3387	44.1201335060649	3.504	1.21569312297911	32.9849161361238	27.174833458701	22.2439348138719	18.3117440959858	15.640446127889	13.7055665714248	11.9803802005078	9.93624242723992	8.6799973069279	7.86012110676875	6.74835060814425	5.94822014183778	5.33997966659943	5.24839314966433
4	34.2204124327666	4.7822	51.8545018599656	1.6344	40.2321252234567	4.5102	46.1325149868387	2.7728	4.98491444751826	30.660797763743	24.4891392582165	19.9287506483283	16.316203782658	13.5683730865204	11.405375474264	9.62970781854248	8.10144561919017	6.72267737365515	5.51134524362261	4.33971841047079	3.47828967568854	2.7381507807293	2.05830368321848
4	34.2204124327666	4.7822	51.8545018599656	1.6344	38.2188855428393	4.643	47.7696621374766	2.1986	12.6184741945488	38.6718374789367	31.8672962860094	26.3573823936906	22.1427680679008	18.802601397162	16.1206547708426	13.7700909857652	11.6306399881088	9.77121864466766	8.05133092966622	6.4621440847002	5.07607369138482	3.92918139870371	2.97349330165267
4	33.2579701211473	4.7983	50.8204561800264	1.733	37.2096453017593	4.703	46.910409933248	2.5158	11.8609703356197	40.137428638656	33.2196611211849	27.6548094205882	23.2953159820565	19.8238873011592	16.9925856867948	14.5067086144357	12.2397092304293	10.2191770419428	8.40536273546454	6.75562182811506	5.33887729747858	4.12018816445268	3.04451417589831
4	33.2579701211473	4.7983	50.8204561800264	1.733	35.2072992693849	4.7922	48.8899545193615	1.9997	34.1391907550258	38.6520412208556	31.5345260445938	25.9035956526041	21.5764715634234	18.1885047864446	15.4721935055454	13.1050458443202	10.9985872749677	9.13896253681948	7.45257449160077	5.96991894511329	4.65044460639572	3.54747308517154	2.637256582516
4	33.2579701211473	4.7983	42.2557860302273	4.3387	37.2096453017593	4.703	38.2188855428393	4.643	1.91111385188851	27.3792404558908	23.0756133389522	18.7278828869317	15.4009670447356	12.5910666078255	10.4737513292475	8.95862417186045	7.9172378721824	7.03662837934344	5.4524482087263	4.19625106205388	3.03031072170293	2.40456764988796	1.85230780929326
4	33.2579701211473	4.7983	42.2557860302273	4.3387	36.1462715000463	4.7753	39.2592273170099	4.6108	6.60317906311487	25.6526883080819	20.5103761542917	16.3948881102757	13.4162318546562	11.0851498450606	9.24138684096672	7.82697329897872	6.42375780957888	5.10048271789517	4.08691468233843	3.19551844085478	2.42827714734797	1.68029246896795	1.29501005288676
4	33.2579701211473	4.7983	42.2557860302273	4.3387	34.2204124327666	4.7822	41.268650578523	4.4587	46.0011975146597	20.7262913974887	15.7589410501441	11.8869415114707	9.04167496690536	6.92030222318781	5.31588848556431	3.9880149051154	2.87563589269309	1.93772722504569	1.16765523764647	0.517552783969781	0.0275419741869852	-0.333309682328873	-0.575205854865622
